EVENT_ID,EVENT_TIMESTAMP,EVENT_TYPE,USER_NAME,CLIENT_IP,REPORTED_CLIENT_TYPE,REPORTED_CLIENT_VERSION,FIRST_AUTHENTICATION_FACTOR,SECOND_AUTHENTICATION_FACTOR,IS_SUCCESS,ERROR_CODE,ERROR_MESSAGE,RELATED_EVENT_ID,CONNECTION
945227812651682,2023-07-27 12:21:28.688000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812652106,2023-07-27 09:57:41.236000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812651678,2023-07-27 12:19:37.200000-07:00,LOGIN,PYTHONRUN,140.182.107.0,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812642642,2023-07-25 07:12:14.468000-07:00,LOGIN,WARLYBARD1,73.103.50.141,SNOWFLAKE_UI,20230725101204,PASSWORD,,YES,,,0,
945227812642582,2023-07-25 05:25:43.176000-07:00,LOGIN,HEIDI007,129.79.75.111,SNOWFLAKE_UI,20230725082537,PASSWORD,,YES,,,0,
945227812644902,2023-07-25 07:57:30.335000-07:00,LOGIN,WARLYBARD1,73.103.50.141,JDBC_DRIVER,3.13.27,PASSWORD,,YES,,,0,
945227812645898,2023-07-25 06:55:31.826000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812644874,2023-07-25 05:44:34.367000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812642638,2023-07-25 07:02:35.364000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812644878,2023-07-25 05:46:25.046000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812642614,2023-07-25 05:59:53.771000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812642586,2023-07-25 05:44:37.123000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812642622,2023-07-25 06:54:00.959000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812642646,2023-07-25 07:13:49.316000-07:00,LOGIN,WARLYBARD1,73.103.50.141,JDBC_DRIVER,3.13.27,PASSWORD,,YES,,,0,
945227812645414,2023-07-25 07:49:58.499000-07:00,LOGIN,WARLYBARD1,52.185.204.77,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812645402,2023-07-25 07:01:09.315000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812642626,2023-07-25 06:56:46.793000-07:00,LOGIN,HEIDI007,129.79.75.111,SNOWFLAKE_UI,20230725095627,PASSWORD,,YES,,,0,
945227812645422,2023-07-25 07:55:59.190000-07:00,LOGIN,WARLYBARD1,73.103.50.141,JDBC_DRIVER,3.13.27,PASSWORD,,YES,,,0,
945227812642630,2023-07-25 07:01:00.744000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812644898,2023-07-25 07:54:30.279000-07:00,LOGIN,WARLYBARD1,20.39.63.130,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812644882,2023-07-25 06:54:54.484000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812644894,2023-07-25 07:02:28.052000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812645398,2023-07-25 06:57:40.581000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812645910,2023-07-25 07:40:31.165000-07:00,LOGIN,WARLYBARD1,40.84.170.193,PYTHON_DRIVER,3.0.4,PASSWORD,,YES,,,0,
945227812645894,2023-07-25 06:54:53.508000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812644890,2023-07-25 07:02:21.600000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812644886,2023-07-25 06:54:56.775000-07:00,LOGIN,HEIDI007,129.79.75.111,ODBC_DRIVER,3.0.1,PASSWORD,,YES,,,0,
945227812642666,2023-07-25 07:55:35.337000-07:00,LOGIN,WARLYBARD1,73.103.50.141,JDBC_DRIVER,3.13.27,PASSWORD,,YES,,,0,
945227812642654,2023-07-25 07:23:43.122000-07:00,LOGIN,WARLYBARD1,73.103.50.141,JDBC_DRIVER,3.13.27,PASSWORD,,YES,,,0,
